AtcoCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
0180BAC30315,bthdpgj,,,Twerton Parade,en,,,,,Clyde Gardens,en,,,NW-Bound,en,NW,E0035130,Twerton,Bath,,,,,,0,U,372526,164653,-2.39615,51.38025,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30316,bthdpaw,,,Twerton Parade,en,,,,,High Street,en,,,SE-Bound,en,SE,E0035130,Twerton,Bath,,,,,,0,U,372517,164679,-2.39628,51.38049,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30317,bthdmjw,,,Walwyn Close,en,,,,,Newton Road,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,372262,164772,-2.39995,51.38131,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30318,bthdmjp,,,Walwyn Close,en,,,,,Newton Road,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,372224,164765,-2.4005,51.38125,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30319,bthdmag,,,Twerton School,en,,,,,Newton Road,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,371980,164784,-2.40401,51.38141,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30320,bthdjwp,,,Twerton School,en,,,,,Newton Road,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,371932,164759,-2.4047,51.38118,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30321,bthdjpw,,,Day Crescent,en,,,,,Newton Road,en,,,NE-Bound,en,NE,E0035130,Twerton,Bath,,,,,,0,U,371754,164671,-2.40725,51.38038,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30322,bthdjta,,,Day Crescent,en,,,,,Newton Road,en,,,SW-Bound,en,SW,E0035130,Twerton,Bath,,,,,,0,U,371778,164682,-2.4069,51.38048,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30324,bthdjwg,,,Shaws Way West,en,,,,,Shaws Way,en,,,NE-Bound,en,NE,E0035130,Twerton,Bath,,,,,,0,U,371892,164513,-2.40525,51.37896,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30325,bthdjwj,,,Shaws Way West,en,,,,,Shaws Way,en,,,SW-Bound,en,SW,E0035130,Twerton,Bath,,,,,,0,U,371896,164506,-2.40519,51.3789,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30326,bthdmdm,,,Shaws Way East,en,,,,,Shaws Way,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,372070,164570,-2.4027,51.37949,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30327,bthdmaw,,,Shaws Way East,en,,,,,Shaws Way,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,372059,164560,-2.40286,51.3794,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30328,bthdmat,,,Linley Close,en,,,,,Poolemead Road,en,,,NE-Bound,en,NE,E0035130,Twerton,Bath,,,,,,0,U,372019,164433,-2.40342,51.37825,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30329,bthdmam,,,Linley Close,en,,,,,Poolemead Road,en,,,SW-Bound,en,SW,E0035130,Twerton,Bath,,,,,,0,U,372001,164401,-2.40368,51.37796,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30330,bthdjwm,,,Wedgewood Road,en,,,,,Wedgwood Road,en,,,W-Bound,en,W,E0035130,Twerton,Bath,,,,,,0,U,371915,164192,-2.40489,51.37608,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30331,bthdmad,,,Wedgewood Road,en,,,,,Wedgwood Road,en,,,E-Bound,en,E,E0035130,Twerton,Bath,,,,,,0,U,371960,164239,-2.40425,51.3765,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30332,bthdmgj,,,North Way,en,,,,,Kelston View,en,,,E-Bound,en,E,E0035155,Whiteway,Bath,,,,,,0,U,372160,164211,-2.40138,51.37626,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30333,bthdmgm,,,North Way,en,,,,,Kelston View,en,,,W-Bound,en,W,E0035155,Whiteway,Bath,,,,,,0,U,372161,164201,-2.40136,51.37617,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30334,bthdmjm,,,Whiteway Circle,en,,,,,St Michaels Road,en,,,W-Bound,en,W,E0035155,Whiteway,Bath,,,,,,0,U,372224,164079,-2.40045,51.37508,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30335,bthdmtg,,,Combe Drive,en,,,,,Haycombe Drive,en,,,SW-Bound,en,SW,E0035155,Whiteway,Bath,,,,,,0,U,372377,163805,-2.39823,51.37262,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30336,bthdmjd,,,Rosewarn Close,en,,,,,Haycombe Drive,en,,,W-Bound,en,W,E0035155,Whiteway,Bath,,,,,,0,U,372215,163772,-2.40055,51.37232,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30337,bthdmaj,,,Kelston View,en,,,,,Haycombe Drive,en,,,SW-Bound,en,SW,E0035155,Whiteway,Bath,,,,,,0,U,371990,163947,-2.4038,51.37388,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30338,bthdmda,,,Wedgwood Road,en,,,,,Wedgwood Road,en,,,E-Bound,en,E,E0035155,Whiteway,Bath,,,,,,0,U,372064,164194,-2.40275,51.3761,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30339,bthjgta,,,Midland Bridge Road,en,,,,,Midland Bridge Road,en,,,Gf,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,374559,164759,-2.36696,51.3813,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30340,bthjmjw,,,Avon Street,en,,,,,Avon Street,en,,,Wi,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374814,164525,-2.36328,51.37921,BCT,MKD,OTH,,,,1,2013-03-11T16:46:20,2013-03-11T16:46:20,,new,act
0180BAC30341,bthjmwp,,,St James's Parade,en,,,,,St James's Parade,en,,,We,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374980,164526,-2.3609,51.37923,BCT,MKD,OTH,,,,1,2013-03-11T16:46:19,2013-03-11T16:46:19,,new,act
0180BAC30342,bthjmtg,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wa,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374874,164701,-2.36243,51.3808,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30343,bthjmtd,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wb,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374871,164713,-2.36248,51.3809,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30344,bthjmta,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wc,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374867,164729,-2.36254,51.38105,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30345,bthjmpw,,,Westgate Buildings,en,,,,,Westgate Buildings,en,,,Wd,en,N,N0078123,Bath City Centre,Bath,,,,,,0,U,374866,164742,-2.36255,51.38116,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30346,bthjmat,,,Monmouth Place,en,,,,,Monmouth Place,en,,,Gd,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374646,164916,-2.36572,51.38272,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30347,bthjgmj,,,Nile Street,en,,,,,Upper Bristol Road,en,,,W-Bound,en,W,E0035029,Kingsmead,Bath,,,,,,0,U,374442,164997,-2.36866,51.38344,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30348,bthjgtj,,,James Street West,en,,,,,James Street West,en,,,Gc,en,E,N0078123,Bath City Centre,Bath,,,,,,0,U,374577,164828,-2.36671,51.38192,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30349,bthjmdj,,,James Street West,en,,,,,James Street West,en,,,Ge,en,NW,N0078123,Bath City Centre,Bath,,,,,,0,U,374664,164764,-2.36545,51.38135,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30350,bthjmdt,,,James Street West,en,,,,,James Street West,en,,,Wf,en,SE,N0078123,Bath City Centre,Bath,,,,,,0,U,374733,164737,-2.36446,51.38111,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30351,bthjgam,,,Nile Street,en,,,,,Upper Bristol Road,en,,,E-Bound,en,E,E0035029,Kingsmead,Bath,,,,,,0,U,374279,165058,-2.37101,51.38398,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30352,bthjdpm,,,Comfortable Place,en,,,,,Upper Bristol Road,en,,,W-Bound,en,W,E0035043,Lower Weston,Bath,,,,,,0,U,374103,165109,-2.37354,51.38443,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30353,bthjdta,,,Comfortable Place,en,,,,,Upper Bristol Road,en,,,E-Bound,en,E,E0035043,Lower Weston,Bath,,,,,,0,U,374126,165111,-2.37321,51.38445,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30355,bthjatj,,,Park Lane,en,,,,,,,,,E-Bound,en,E,E0035043,Lower Weston,Bath,,,,,,0,U,373805,165239,-2.37783,51.38558,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30356,bthjapg,,,Park Lane,en,,,,,Upper Bristol Road,en,,,W-Bound,en,W,E0035043,Lower Weston,Bath,,,,,,0,U,373738,165227,-2.37879,51.38547,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30357,bthdwtp,,,Windsor Villas,en,,,,,Upper Bristol Road,en,,,SW-Bound,en,SW,E0035043,Lower Weston,Bath,,,,,,0,U,373507,165122,-2.38209,51.38452,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30358,bthdwga,,,The Weston,en,,,,,Upper Bristol Road,en,,,E-Bound,en,E,E0035043,Lower Weston,Bath,,,,,,0,U,373263,165113,-2.3856,51.38443,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30359,bthdwad,,,The Weston,en,,,,,Newbridge Road,en,,,W-Bound,en,W,E0035043,Lower Weston,Bath,,,,,,0,U,373159,165118,-2.38709,51.38447,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30360,bthdtgw,,,Clarence Place,en,,,,,Locksbrook Road,en,,,W-Bound,en,W,E0035039,Locksbrook,Bath,,,,,,0,U,372974,164930,-2.38974,51.38277,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30362,bthdptg,,,Dolphin Inn,en,,,,,Locksbrook Road,en,,,W-Bound,en,W,E0035039,Locksbrook,Bath,,,,,,0,U,372717,164909,-2.39343,51.38257,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30363,bthdpmp,,,Osborne Road,en,,,,,Brassmill Lane,en,,,W-Bound,en,W,E0035039,Locksbrook,Bath,,,,,,0,U,372638,164890,-2.39456,51.38239,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30364,bthdmpm,,,Avon Park,en,,,,,Brassmill Lane,en,,,NW-Bound,en,NW,E0035039,Locksbrook,Bath,,,,,,0,U,372357,165015,-2.39861,51.3835,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30365,bthdmjt,,,Brassmill Lane Trading Estate,en,,,,,Rudmore Park,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372252,165177,-2.40013,51.38495,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30366,bthdmdp,,,Selbourne Close,en,,,,,Brassmill Lane,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372086,165423,-2.40254,51.38716,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30367,bthdmdg,,,Caravan Park,en,,,,,Brassmill Lane,en,,,N-Bound,en,N,N0060729,Newbridge,Bath,,,,,,0,U,372063,165563,-2.40288,51.38841,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30368,bthdmgp,,,Newbridge Gardens,en,,,,,Newbridge Road,en,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,372167,165559,-2.40138,51.38838,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30369,bthdmjg,,,Newbridge Gardens,en,,,,,Newbridge Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372218,165493,-2.40064,51.38779,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30371,bthdmpt,,,Rudmore Park,en,,,,,Homelea Park East,en,,,S-Bound,en,S,N0060729,Newbridge,Bath,,,,,,0,U,372359,165380,-2.39861,51.38678,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30372,bthdmtw,,,Rudmore Park,en,,,,,Newbridge Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372408,165313,-2.3979,51.38618,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30373,bthdpgd,,,Charmouth Road,en,,,,,Newbridge Road,en,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,372553,165190,-2.39581,51.38508,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30374,bthdpmd,,,Charmouth Road,en,,,,,Newbridge Road,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372610,165122,-2.39498,51.38448,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30375,bthdtdw,,,Horstmann Close,en,,,,,Newbridge Road,en,,,W-Bound,en,W,N0060729,Newbridge,Bath,,,,,,0,U,372918,165090,-2.39055,51.3842,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30376,bthdtgt,,,Horstmann Close,en,,,,,Newbridge Road,en,,,E-Bound,en,E,N0060729,Newbridge,Bath,,,,,,0,U,372955,165104,-2.39002,51.38433,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30378,bthdtpa,,,Chelsea Road,en,,,,,Newbridge Road,en,,,E-Bound,en,E,E0035043,Lower Weston,Bath,,,,,,0,U,373068,165113,-2.3884,51.38442,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30379,bthdtwm,,,The Weston,en,,,,,Newbridge Hill,en,,,E-Bound,en,E,E0035043,Lower Weston,Bath,,,,,,0,U,373152,165155,-2.3872,51.3848,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30380,bthdtmw,,,Chelsea Road,en,,,,,Newbridge Hill,en,,,NW-Bound,en,NW,E0035043,Lower Weston,Bath,,,,,,0,U,373060,165250,-2.38852,51.38565,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30381,bthdtpg,,,Chelsea Road,en,,,,,Newbridge Hill,en,,,SE-Bound,en,SE,E0035043,Lower Weston,Bath,,,,,,0,U,373082,165242,-2.38821,51.38558,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30382,bthdtam,,,Neston House,en,,,,,Newbridge Hill,en,,,NW-Bound,en,NW,N0060729,Newbridge,Bath,,,,,,0,U,372857,165395,-2.39145,51.38694,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30383,bthdtaw,,,Neston House,en,,,,,,,,,SE-Bound,en,SE,N0060729,Newbridge,Bath,,,,,,0,U,372872,165403,-2.39124,51.38702,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30384,bthdptd,,,Evelyn Road,en,,,,,Newbridge Hill,en,,,W-Bound,en,W,N0060729,Newbridge,Bath,,,,,,0,U,372697,165476,-2.39376,51.38766,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30385,bthdpjw,,,Penn Lea Road,en,,,,,Newbridge Hill,en,,,E-Bound,en,E,N0060729,Newbridge,Bath,,,,,,0,U,372597,165508,-2.3952,51.38795,BCT,MKD,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30386,bthdpja,,,Penn Lea Road,en,,,,,Penn Lea Road,en,,,NE-Bound,en,NE,N0060729,Newbridge,Bath,,,,,,0,U,372573,165561,-2.39555,51.38842,BCT,MKD,OTH,,,,1,2013-03-11T16:46:13,2013-03-11T16:46:13,,new,act
0180BAC30387,bthdpjt,,,Manor Park,en,,,,,Penn Lea Road,en,,,S-Bound,en,S,N0060729,Newbridge,Bath,,,,,,0,U,372597,165752,-2.39522,51.39014,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30388,bthdpjm,,,Manor Park,en,,,,,Penn Lea Road,en,,,N-Bound,en,N,N0060729,Newbridge,Bath,,,,,,0,U,372588,165749,-2.39535,51.39011,BCT,CUS,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30389,bthdpdj,,,South Lea Road,en,,,,,South Lea Road,en,,,S-Bound,en,S,N0060729,Newbridge,Bath,,,,,,0,U,372520,165854,-2.39633,51.39105,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30391,bthdpat,,,South Lea Road,en,,,,,South Lea Road,en,,,N-Bound,en,N,N0060729,Newbridge,Bath,,,,,,0,U,372509,165851,-2.39649,51.39103,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30392,bthdmpg,,,Meadow View Close,en,,,,,West Lea Road,en,,,S-Bound,en,S,N0060729,Newbridge,Bath,,,,,,0,U,372324,165913,-2.39915,51.39157,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30393,bthdmpj,,,Meadow View Close,en,,,,,West Lea Road,en,,,N-Bound,en,N,N0060729,Newbridge,Bath,,,,,,0,U,372325,165934,-2.39914,51.39176,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30394,bthdmta,,,West Lea Road Top,en,,,,,West Lea Road,en,,,NE-Bound,en,NE,N0060729,Newbridge,Bath,,,,,,0,U,372362,166065,-2.39862,51.39294,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30395,bthdmtp,,,West Lea Road Top,en,,,,,West Lea Road,en,,,SW-Bound,en,SW,N0060729,Newbridge,Bath,,,,,,0,U,372393,166088,-2.39818,51.39315,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30396,bthdpdm,,,Chandler Close,en,,,,,Penn Hill Road,en,,,E-Bound,en,E,N0060729,Newbridge,Bath,,,,,,0,U,372524,166249,-2.3963,51.39461,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30397,bthdpdt,,,Chandler Close,en,,,,,Penn Hill Road,en,,,W-Bound,en,W,N0060729,Newbridge,Bath,,,,,,0,U,372525,166240,-2.39629,51.39452,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30398,bthdpwa,,,Southlands,en,,,,,Penn Hill Road,en,,,SW-Bound,en,SW,E0035148,Weston,Bath,,,,,,0,U,372749,166326,-2.39308,51.39531,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30399,bthdpwg,,,Southlands,en,,,,,Penn Hill Road,en,,,NE-Bound,en,NE,E0035148,Weston,Bath,,,,,,0,U,372766,166350,-2.39283,51.39553,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30400,bthdpwt,,,Crown and Anchor,en,,,,,High Street,en,,,NW-Bound,en,NW,E0035148,Weston,Bath,,,,,,0,U,372794,166460,-2.39244,51.39652,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30401,bthdtad,,,Crown and Anchor,en,,,,,High Street,en,,,SE-Bound,en,SE,E0035148,Weston,Bath,,,,,,0,U,372841,166447,-2.39176,51.3964,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30402,bthdpdw,,,Free Church,en,,,,,,,,,N-Bound,en,N,E0035148,Weston,Bath,,,,,,0,U,372543,166652,-2.39606,51.39823,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30403,bthdpgt,,,Nelson Villas,en,,,,,Lansdown Lane,en,,,S-Bound,en,S,E0035148,Weston,Bath,,,,,,0,U,372568,166693,-2.39571,51.3986,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30404,bthdpgp,,,Haviland Grove,en,,,,,Lansdown Lane,en,,,S-Bound,en,S,E0035137,Upper Weston,Bath,,,,,,0,U,372569,167049,-2.39572,51.4018,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30405,bthdpgm,,,Haviland Grove,en,,,,,Lansdown Lane,en,,,N-Bound,en,N,E0035137,Upper Weston,Bath,,,,,,0,U,372557,167005,-2.39589,51.4014,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30406,bthdpga,,,Greenacres,en,,,,,Lansdown Lane,en,,,NW-Bound,en,NW,E0035137,Upper Weston,Bath,,,,,,0,U,372544,167188,-2.39609,51.40305,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30407,bthdpdg,,,Beresford Gardens,en,,,,,Lansdown Lane,en,,,N-Bound,en,N,E0035137,Upper Weston,Bath,,,,,,0,U,372519,167365,-2.39646,51.40464,BCT,MKD,OTH,,,,1,2013-03-11T16:46:22,2013-03-11T16:46:22,,new,act
0180BAC30408,bthdmwm,,,Napier Road,en,,,,,Napier Road,en,,,W-Bound,en,W,E0035137,Upper Weston,Bath,,,,,,0,U,372436,167418,-2.39766,51.40511,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30409,bthdmja,,,Falconer Road,en,,,,,Falconer Road,en,,,S-Bound,en,S,E0035137,Upper Weston,Bath,,,,,,0,U,372205,167379,-2.40098,51.40475,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30410,bthdpda,,,Leighton Road,en,,,,,Leighton Road,en,,,E-Bound,en,E,E0035137,Upper Weston,Bath,,,,,,0,U,372518,167227,-2.39647,51.4034,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30411,bthdpwd,,,Holcombe Green,en,,,,,Eastfield Avenue,en,,,N-Bound,en,N,E0035148,Weston,Bath,,,,,,0,U,372751,166706,-2.39308,51.39873,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30412,bthdtaj,,,Eastfield Avenue Loop,en,,,,,Eastfield Avenue,en,,,E-Bound,en,E,E0035148,Weston,Bath,,,,,,0,U,372855,166802,-2.39159,51.39959,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30413,bthdtat,,,Outside 68,en,,,,,Eastfield Avenue,en,,,NW-Bound,en,NW,E0035148,Weston,Bath,,,,,,0,U,372869,166920,-2.3914,51.40066,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30414,bthdptj,,,Haviland Park,en,,,,,,,,,W-Bound,en,W,E0035148,Weston,Bath,,,,,,0,U,372719,167005,-2.39356,51.40141,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30415,bthdpjp,,,Lansdown Lane,en,,,,,Eastfield Avenue,en,,,W-Bound,en,W,E0035137,Upper Weston,Bath,,,,,,0,U,372574,166986,-2.39564,51.40123,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30417,bthdptm,,,Southlands,en,,,,,Southlands,en,,,NW-Bound,en,NW,E0035148,Weston,Bath,,,,,,0,U,372723,166355,-2.39345,51.39557,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
0180BAC30418,bthdpad,,,Southlands Square,en,,,,,Southlands,en,,,W-Bound,en,W,E0035148,Weston,Bath,,,,,,0,U,372463,166500,-2.3972,51.39686,BCT,MKD,OTH,,,,1,2013-03-11T16:46:21,2013-03-11T16:46:21,,new,act
